product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
6,2194,0,1,2,0,2,0,227.88,136.73,79,98,4,0,0,1,11,4153,2,11
32,2350,1,1,4,0,0,0,642.7,211.37,32,103,7,3,0,1,14,2213,1,10
52,1414,0,1,2,1,0,0,1280.28,829.51,57,123,2,3,0,1,10,2763,1,8
3,617,1,1,1,0,0,1,2091.47,388.92,81,100,3,3,0,0,15,4075,2,7
34,704,0,1,3,1,2,1,774.53,464.72,49,81,1,3,0,0,4,2571,1,11
73,2639,0,1,0,0,0,0,1945.43,333.18,70,161,5,3,0,1,10,4503,2,6
15,145,1,1,3,0,1,0,958.74,748.9,33,46,0,3,0,0,4,2285,4,5
86,2492,1,1,3,1,2,1,774.53,464.72,35,102,4,2,0,0,9,2770,1,9
64,1812,1,1,1,0,0,1,1469.44,596.55,20,1,1,0,0,0,14,2147,1,9
96,1114,1,1,5,1,1,2,1172.78,1043.77,96,84,2,3,0,0,14,4211,2,7
87,3000,1,1,4,0,2,0,1179,707.4,28,111,0,0,0,0,22,2144,1,10
60,1902,0,1,4,0,2,2,1977.36,1759.85,48,61,0,3,0,1,4,3750,0,9
35,3230,1,1,1,0,1,0,1057.51,154.4,31,8,0,3,0,0,12,3029,0,5
34,403,0,1,3,1,2,1,774.53,464.72,40,106,7,3,0,1,17,3337,0,3
15,1949,0,1,3,0,1,0,958.74,748.9,9,39,4,3,0,0,7,2280,1,7
62,541,1,1,0,0,0,0,478.16,298.72,23,4,4,0,0,1,13,3130,3,10
0,1966,0,1,3,1,0,0,543.39,407.54,75,4,0,2,0,0,3,2116,1,10
33,1375,0,1,4,0,0,2,1311.44,1167.18,36,20,0,0,0,0,18,3156,0,8
60,1773,0,1,4,0,2,2,1977.36,1759.85,82,4,6,3,0,1,0,2114,1,8
85,555,1,1,5,0,0,0,752.64,205.36,99,42,3,3,0,0,4,3564,3,4
79,1934,1,1,3,0,0,0,1555.58,818.01,70,97,7,0,0,1,14,2575,1,10
55,2818,1,1,1,1,0,1,1894.19,598.76,82,134,7,0,0,0,7,4500,2,4
47,1439,1,1,1,1,1,2,1720.7,1531.42,97,58,2,3,0,0,19,2154,1,10
86,3446,1,1,2,0,0,0,235.63,125.07,8,84,4,3,0,0,14,4868,2,4
89,2884,1,1,5,3,0,1,1362.99,57.74,99,23,7,3,0,0,15,2777,1,9
44,331,1,1,5,0,0,0,1769.64,108.76,87,2,1,3,0,1,3,2088,1,8
66,1361,0,1,4,1,1,2,590.26,525.33,56,22,4,0,0,0,19,3280,0,4
10,2099,1,1,0,0,0,0,1945.43,333.18,40,165,0,2,0,1,19,2570,1,8
62,2386,0,1,0,0,0,0,478.16,298.72,93,111,0,3,0,0,2,2200,1,9
3,690,0,1,1,0,0,1,2091.47,388.92,95,23,7,0,0,1,17,4207,2,7
62,738,1,1,0,0,0,0,478.16,298.72,51,4,8,3,0,1,9,4005,2,5
47,1950,0,1,1,1,1,2,1720.7,1531.42,27,151,4,0,0,1,19,2795,1,6
2,398,1,1,0,0,0,0,71.49,53.62,20,4,2,0,0,0,11,3191,0,12
1,2753,0,1,4,0,0,0,1403.5,954.82,26,36,4,3,0,1,7,2155,1,9
68,1811,1,1,2,0,0,0,1636.9,44.71,59,4,0,3,0,0,1,2011,1,12
1,1648,0,1,4,0,0,0,1403.5,954.82,22,107,0,3,0,0,8,3197,0,10
67,3495,1,1,0,0,0,1,1071.23,380.74,57,182,0,2,0,0,8,2767,1,9
36,119,0,1,0,0,1,0,1289.85,74.51,9,41,7,2,0,1,9,3070,0,7
89,2897,1,1,5,3,0,1,1362.99,57.74,94,23,4,0,0,0,5,3189,0,10
87,117,1,1,4,0,2,0,1179,707.4,75,152,4,3,0,0,15,4226,2,6
24,327,1,1,0,1,0,1,1777.8,820.78,10,102,1,3,0,0,12,4214,2,8
59,272,1,1,0,0,0,1,1061.56,733.58,22,9,2,3,0,1,1,2065,1,12
68,2815,0,1,2,0,0,0,1636.9,44.71,50,4,1,3,0,0,19,3029,0,5
65,3478,1,1,5,0,0,0,1807.45,778.69,54,53,1,3,0,0,17,2880,1,1
34,3231,0,1,3,1,2,1,774.53,464.72,84,4,7,0,0,1,16,3085,0,8
97,213,0,1,2,1,0,0,742.54,667.4,13,105,0,2,0,1,6,4655,2,4
85,2269,1,1,5,0,0,0,752.64,205.36,33,9,7,3,0,0,9,2323,1,3
14,3295,0,1,0,0,2,1,1842.92,1105.75,14,144,2,2,0,1,9,3810,0,4
68,1755,0,1,2,0,0,0,1636.9,44.71,38,137,3,3,0,0,20,2047,1,11
84,2608,1,1,1,1,0,0,290.62,215.14,44,164,1,0,0,1,6,3127,0,12
59,513,0,1,0,0,0,1,1061.56,733.58,30,137,6,3,0,0,0,3126,3,12
23,1517,0,1,3,2,1,2,688.63,612.88,90,72,6,0,0,0,12,2210,1,10
70,1657,0,1,1,0,2,0,495.72,297.43,11,191,0,3,0,0,5,2763,1,9
35,1084,0,1,1,0,1,0,1057.51,154.4,54,56,2,0,0,0,8,2322,1,4
92,1077,0,1,5,0,0,2,1415.01,1259.36,8,4,9,3,0,1,18,4020,2,7
96,1366,0,1,5,1,1,2,1172.78,1043.77,10,45,2,0,0,0,22,4164,2,9
92,1999,1,1,5,0,0,2,1415.01,1259.36,6,36,4,3,0,1,7,4216,2,10
41,1821,0,1,3,0,1,0,958.74,748.9,89,118,5,2,0,1,15,2540,1,9
5,1478,1,1,4,0,2,0,1129.13,677.48,40,108,0,2,0,0,9,2340,1,2
67,61,1,1,0,0,0,1,1071.23,380.74,47,21,3,2,0,0,13,2765,4,7
71,1069,0,1,0,0,2,1,1842.92,1105.75,85,154,9,3,0,0,15,4053,2,7
31,1553,1,1,5,0,0,0,752.64,205.36,68,51,2,2,0,0,7,2148,1,8
75,1420,1,1,4,3,0,1,1873.97,863.95,14,110,1,3,0,0,11,2767,1,8
88,201,0,1,3,0,0,0,1198.46,381.1,45,102,4,3,0,1,11,2233,1,9
79,1281,0,1,3,0,0,0,1555.58,818.01,29,145,4,0,0,1,16,4213,2,8
0,793,1,1,4,0,0,0,230.91,173.18,97,105,0,2,0,1,9,2099,1,10
84,1291,0,1,1,1,0,0,290.62,215.14,0,7,1,3,0,0,12,4304,2,2
12,69,1,1,5,0,0,0,1231.15,161.6,16,151,7,3,0,0,6,3183,0,7
45,3329,1,1,1,1,1,0,980.37,234.43,97,4,7,2,0,0,13,2770,1,8
0,725,1,1,0,1,0,0,416.98,312.74,61,102,1,2,0,1,19,4221,2,8
31,90,1,1,4,0,0,0,230.91,173.18,76,53,4,3,0,0,11,2233,4,10
91,2982,0,1,0,0,0,0,100.35,75.26,30,165,0,3,0,1,11,3195,0,9
14,2869,1,1,1,0,0,2,1386.84,1234.29,19,4,4,0,0,0,2,2070,1,9
28,424,0,1,0,1,0,2,1703.52,1516.13,77,81,1,2,0,0,9,3150,0,11
50,679,0,1,5,0,0,2,175.89,131.92,29,12,1,3,0,0,12,2557,1,9
16,2184,1,1,3,0,2,2,1661.92,1479.11,49,29,1,3,0,0,11,2147,1,8
84,1050,1,1,1,1,0,0,290.62,215.14,7,129,9,3,0,1,15,2131,1,11
42,3482,0,1,2,1,0,2,1810,1610.9,71,1,1,0,0,1,2,4069,2,8
98,1599,1,1,1,0,2,0,358.39,215.03,65,4,7,0,0,0,1,2035,1,11
81,1245,1,1,3,0,0,2,586.45,521.94,34,9,4,0,0,0,1,2155,1,10
12,1728,0,1,5,0,0,0,1231.15,161.6,41,17,0,0,0,0,22,2770,1,8
38,3347,1,1,1,0,0,1,2091.47,388.92,99,142,5,2,0,1,18,3071,0,10
15,2805,1,1,5,0,0,0,1292.84,13.44,0,4,4,2,0,0,4,2760,1,7
22,2307,0,1,0,0,0,0,575.27,431.45,57,2,2,2,0,1,13,4568,2,8
61,269,1,1,2,0,1,0,71.16,56.93,55,103,3,3,0,1,9,3802,0,7
5,2951,0,1,4,0,2,0,1129.13,677.48,13,49,0,2,0,0,12,3437,0,8
78,3426,0,1,4,0,0,1,1765.3,709.48,40,31,5,3,0,0,17,2750,1,8
88,580,1,1,3,0,0,0,1198.46,381.1,83,111,0,3,0,1,14,2287,1,7
51,2857,0,1,2,0,2,0,2005.66,1203.4,9,169,4,3,0,1,17,4300,2,6
26,2060,1,1,5,0,0,0,1992.93,762.63,17,25,0,3,0,0,17,3037,0,9
0,2647,1,1,0,0,0,0,100.35,75.26,1,83,6,2,0,0,0,2770,1,7
79,1152,0,1,3,0,0,0,1555.58,818.01,47,40,0,3,0,1,3,4551,2,10
0,1674,1,1,2,1,2,1,12.01,7.21,97,70,4,2,0,0,20,2031,1,10
69,1588,1,1,3,1,0,1,1240.31,795.1,24,33,6,2,0,1,7,2126,1,11
38,3098,1,1,0,0,0,0,1577.53,826.51,77,110,1,3,0,0,12,4301,2,4
18,1197,1,1,3,0,2,0,1148.64,689.18,44,22,0,2,0,1,5,2560,1,8
15,2528,1,1,3,0,1,0,958.74,748.9,81,88,0,0,0,0,15,4161,2,7
12,2360,0,1,4,0,0,1,1765.3,709.48,0,107,0,2,0,1,5,2227,1,10
14,2240,1,1,0,0,2,1,1842.92,1105.75,4,163,4,2,0,1,16,3043,0,7
61,834,0,1,2,0,1,0,71.16,56.93,37,61,0,3,0,0,3,3199,0,7
99,2764,1,1,2,0,0,0,1227.34,770.89,12,4,0,3,0,1,20,4301,2,1
57,2571,1,1,5,3,0,1,1890.39,260.14,97,43,1,0,0,1,7,2010,1,11
0,3261,0,1,6,4,3,3,1780.22,0,6,4,3,3,0,1,5,2745,1,8
33,2154,1,1,2,1,0,2,1810,1610.9,86,109,4,2,0,0,6,2089,1,9
57,1076,0,1,5,3,0,1,1890.39,260.14,33,16,1,0,0,0,2,2515,1,9
66,432,1,1,4,1,1,2,590.26,525.33,83,36,4,0,0,1,10,2065,1,10
0,1738,0,1,0,0,0,0,441.49,84.99,39,125,8,2,0,1,14,3808,0,9
23,670,0,1,3,2,1,2,688.63,612.88,75,40,2,0,0,0,8,4740,2,2
49,847,0,1,0,0,0,1,1061.56,733.58,66,85,2,2,0,0,9,2141,1,7
75,3012,0,1,4,3,0,1,1873.97,863.95,81,26,6,3,0,1,0,3250,0,2
46,2566,1,1,0,0,1,0,1289.85,74.51,48,86,5,0,0,1,6,3041,0,8
19,620,0,1,2,1,2,1,12.01,7.21,54,68,0,3,0,1,5,4114,2,3
72,509,1,1,3,0,0,0,360.4,270.3,64,115,0,0,0,1,21,4123,2,6
4,211,1,1,4,0,2,0,1129.13,677.48,6,19,4,3,0,1,5,2159,1,10
60,3294,1,1,4,0,2,2,1977.36,1759.85,90,100,4,0,0,0,6,3350,0,4
13,1152,0,1,0,0,0,0,1163.89,589.27,47,40,0,3,0,1,3,4551,2,10
94,1763,0,1,4,0,0,1,1635.3,993.66,96,94,4,0,0,1,7,3352,0,6
2,1286,1,1,4,1,1,2,590.26,525.33,83,133,4,2,0,1,16,4306,2,8
0,429,0,1,4,0,0,0,230.91,173.18,7,49,6,2,0,1,21,2340,1,3
77,1038,0,1,3,1,0,1,1240.31,795.1,57,74,4,3,0,1,0,3809,0,6
42,2771,1,1,2,1,0,2,1810,1610.9,6,60,2,0,0,1,10,2830,1,4
8,2996,1,1,0,1,0,2,1703.52,1516.13,67,52,0,3,0,0,14,4212,2,7
0,76,1,1,0,0,0,0,71.49,53.62,20,25,2,2,0,1,18,4213,2,9
71,2193,1,1,0,0,2,1,1842.92,1105.75,66,155,7,3,0,1,6,3915,0,4
54,2536,0,1,5,0,0,0,1292.84,13.44,71,41,1,3,0,1,16,2264,1,7
66,2949,1,1,4,1,1,2,590.26,525.33,68,4,9,3,0,0,17,3175,0,5
11,2293,1,1,4,0,2,0,1274.93,764.96,70,67,0,0,0,0,16,2880,1,1
0,237,1,1,3,1,0,0,543.39,407.54,18,35,3,2,0,1,11,2021,1,11
60,328,1,1,4,0,2,2,1977.36,1759.85,87,92,4,3,0,0,12,3437,0,8
0,2709,1,1,2,0,2,0,227.88,136.73,6,4,0,2,0,0,6,2810,1,1
26,1556,1,1,5,0,0,0,1992.93,762.63,30,112,4,3,0,1,6,2147,1,9
8,885,0,1,0,1,0,2,1703.52,1516.13,20,27,0,3,0,0,18,4870,2,8
58,2491,0,1,2,0,0,0,912.52,141.4,74,1,1,3,0,0,14,3101,0,7
7,2469,0,1,1,1,1,0,980.37,234.43,18,73,6,3,0,1,0,2036,1,11
20,2372,0,1,1,0,0,2,1775.81,1580.47,14,1,1,0,0,0,10,3149,0,12
0,586,0,1,6,4,3,3,1438.9,0,63,85,4,3,0,0,4,2539,1,9
21,2703,0,1,0,0,0,1,1071.23,380.74,37,4,4,0,0,1,18,2779,1,7
0,916,1,1,6,4,3,3,966.91,0,18,141,7,0,0,0,8,2567,1,8
85,125,1,1,5,0,0,0,752.64,205.36,94,142,3,3,0,0,16,2213,4,10
41,2816,0,1,0,1,0,0,416.98,312.74,87,189,0,3,0,1,14,4226,2,9
43,594,0,1,0,0,0,0,1151.96,649.49,74,128,7,3,0,0,13,2010,1,9
49,1154,1,1,1,1,0,0,533.51,400.13,26,81,1,3,0,1,20,2222,1,11
14,2630,1,1,1,0,0,2,1386.84,1234.29,76,143,2,3,0,0,10,2304,1,5
94,888,0,1,4,0,0,1,1635.3,993.66,62,15,4,3,0,0,10,4720,2,1
26,2601,1,1,5,0,0,0,1992.93,762.63,48,28,0,0,0,0,13,2315,1,7
95,1021,1,1,2,3,1,0,1073.07,933.84,16,120,2,2,0,0,7,2761,1,8
52,726,0,1,2,1,0,0,1280.28,829.51,69,71,1,3,0,1,10,2766,1,8
61,2305,0,1,2,0,1,0,71.16,56.93,91,85,0,0,0,1,13,3149,0,10
32,1049,0,1,4,0,0,0,642.7,211.37,35,129,3,3,0,0,2,3082,0,8
63,2818,1,1,0,0,0,0,1483.2,99.59,82,134,7,0,0,0,7,4500,2,4
0,64,0,1,0,0,0,1,202.62,151.96,73,39,6,2,0,0,4,3752,0,8
49,2273,1,1,1,1,0,0,533.51,400.13,71,23,7,3,0,1,9,2092,1,12
67,2986,0,1,3,1,0,0,544.05,376.84,60,4,0,3,0,0,13,2199,1,9
43,2034,0,1,0,0,0,0,1151.96,649.49,87,69,4,3,0,0,8,2040,1,11
97,2999,1,1,0,0,0,1,202.62,151.96,28,40,6,0,0,1,0,3023,0,8
24,2489,0,1,0,1,0,1,1777.8,820.78,42,69,2,3,0,0,15,2102,1,9
54,3198,1,1,5,0,0,0,1292.84,13.44,66,113,4,3,0,1,1,3796,0,8
5,2319,0,1,4,0,2,0,1129.13,677.48,63,126,5,2,0,0,18,2539,1,9
15,234,0,1,5,0,0,0,1292.84,13.44,71,85,2,2,0,0,12,2036,1,10
0,923,1,1,3,1,0,0,543.39,407.54,44,101,0,2,0,0,19,4131,2,4
75,733,0,1,4,3,0,1,1873.97,863.95,25,4,4,3,0,0,13,2192,1,10
31,453,0,1,5,0,0,0,752.64,205.36,81,23,6,2,0,0,0,2170,1,10
77,3443,0,1,3,1,0,1,1240.31,795.1,11,26,7,3,0,1,5,2380,1,3
3,2844,0,1,1,0,0,1,2091.47,388.92,98,4,0,3,0,1,13,2165,1,7
57,472,0,1,5,3,0,1,1890.39,260.14,38,43,0,3,0,1,8,2147,1,9
23,267,1,1,3,0,0,0,1198.46,381.1,53,4,6,2,0,0,0,2768,1,10
23,2149,1,1,3,0,0,0,1198.46,381.1,26,22,7,2,0,0,6,2210,1,10
22,1256,0,1,0,0,0,0,575.27,431.45,8,6,1,2,0,0,9,4560,2,6
0,301,0,1,2,0,1,0,71.16,56.93,54,149,4,2,0,0,19,2320,1,7
77,402,1,1,3,1,0,1,1240.31,795.1,9,2,2,0,0,0,22,2835,1,1
52,2891,0,1,0,1,0,1,1777.8,820.78,5,36,4,2,0,1,12,2481,1,11
26,2880,0,1,5,0,0,0,1992.93,762.63,43,39,1,3,0,0,7,2067,1,9
72,208,0,1,2,0,0,0,912.52,141.4,57,18,3,2,0,0,5,4078,2,7
90,3416,1,1,3,0,1,0,363.01,290.41,6,4,4,3,0,1,11,3155,0,7
60,3247,1,1,4,0,2,2,1977.36,1759.85,0,84,4,3,0,1,5,3350,0,5
28,116,1,1,3,0,0,2,1216.14,1082.36,49,23,4,0,0,1,2,2168,4,8
65,1842,0,1,5,0,0,0,1807.45,778.69,89,15,0,3,0,0,8,2250,1,8
31,900,0,1,4,0,0,0,230.91,173.18,48,41,4,3,0,1,5,3228,0,8
2,1306,0,1,0,0,0,0,71.49,53.62,13,24,1,0,0,1,13,4208,2,7
11,2912,0,1,1,0,0,2,1775.81,1580.47,60,4,7,2,0,0,4,2075,1,11
92,376,1,1,5,0,0,2,1415.01,1259.36,60,67,0,3,0,1,19,3936,0,7
0,2387,0,1,4,0,0,0,230.91,173.18,33,48,7,2,0,1,9,2038,1,11
65,2892,0,1,5,0,0,0,1807.45,778.69,59,42,4,0,0,1,7,2145,1,7
25,964,0,1,2,0,2,0,2005.66,1203.4,35,23,0,2,0,0,6,2089,1,12
24,2351,1,1,0,1,0,1,1777.8,820.78,35,23,2,0,0,1,10,3181,0,10
55,1687,1,1,1,1,0,1,1894.19,598.76,16,4,4,0,0,1,8,2031,1,12
83,753,1,1,0,3,0,1,2083.94,675.03,82,6,1,0,1,1,6,2594,1,3
23,1279,0,1,3,2,1,2,688.63,612.88,30,140,0,3,0,0,20,4817,2,3
71,2464,1,1,0,0,2,1,1842.92,1105.75,78,69,2,3,0,0,6,2573,1,8
6,107,1,1,2,0,2,0,227.88,136.73,97,103,0,3,0,1,9,2096,4,12
50,759,0,1,4,0,0,0,642.7,211.37,89,1,1,2,0,0,13,2227,1,10
52,917,0,1,2,1,0,0,1280.28,829.51,63,47,0,3,0,0,19,3188,0,9
16,134,0,1,3,0,2,2,1661.92,1479.11,34,39,9,0,0,1,5,2158,4,11
95,2958,3,1,4,0,0,1,569.56,528.43,10,127,4,0,0,1,14,2529,1,8
86,1037,0,0,2,0,0,0,235.63,125.07,95,148,0,3,0,0,10,2031,1,11
72,361,1,1,3,0,0,0,360.4,270.3,59,147,1,3,0,1,2,2075,1,11
20,142,0,1,1,0,0,2,1775.81,1580.47,57,7,1,0,0,0,17,3058,0,9
45,1669,1,1,1,1,1,0,980.37,234.43,74,107,0,2,0,1,21,2155,1,11
51,2344,0,1,2,0,2,0,2005.66,1203.4,93,48,0,3,0,1,7,2155,1,10
45,3022,1,1,1,1,1,0,980.37,234.43,21,4,7,2,0,0,8,4116,2,8
100,2475,1,1,3,1,0,0,1036.59,206.35,68,53,7,3,0,0,20,4017,2,5
74,2364,0,1,5,0,0,0,1228.07,400.91,19,69,7,3,0,1,13,4152,2,9
0,3359,1,1,6,4,3,3,918.43,0,82,155,7,3,0,0,3,3181,0,7
92,2150,1,1,5,0,0,2,1415.01,1259.36,75,4,2,0,0,1,8,4503,2,7
87,2465,1,1,4,0,2,0,1179,707.4,31,88,7,3,0,1,2,2761,1,8
47,1302,0,1,1,1,1,2,1720.7,1531.42,29,169,0,0,0,1,2,4053,2,7
60,3442,1,1,4,0,2,2,1977.36,1759.85,17,99,2,3,0,1,14,2295,1,8
29,390,1,1,3,1,0,0,543.39,407.54,83,116,1,0,0,0,3,2100,1,10
47,3306,1,1,1,1,1,2,1720.7,1531.42,50,111,0,3,0,0,7,2170,1,9
57,3117,1,1,5,3,0,1,1890.39,260.14,68,52,0,0,0,1,6,3805,0,7
23,2678,1,1,3,2,1,2,688.63,612.88,33,63,1,3,0,0,11,3191,0,11
37,841,1,1,2,0,1,0,1793.43,248.82,93,152,4,0,0,1,8,3187,0,11
96,338,0,1,5,1,1,2,1172.78,1043.77,33,4,1,3,0,0,19,3101,0,12
6,1050,1,1,2,0,2,0,227.88,136.73,7,129,9,3,0,1,15,2131,1,11
0,2559,1,1,2,1,2,1,12.01,7.21,7,31,5,2,0,0,8,2650,1,2
33,856,1,1,4,0,0,2,1311.44,1167.18,63,7,0,3,0,1,9,3139,0,7
77,1371,0,1,3,1,0,1,1240.31,795.1,39,102,2,3,0,1,13,3840,0,1
23,2372,1,1,3,2,1,2,688.63,612.88,14,1,1,0,0,0,10,3149,0,12
0,2589,0,1,4,0,0,0,230.91,173.18,42,4,7,2,0,0,8,4218,2,10
64,1597,0,1,1,0,0,1,1469.44,596.55,93,103,2,0,0,0,14,2224,1,10
65,1394,0,1,5,0,0,0,1807.45,778.69,50,4,1,3,0,1,8,3140,0,9
0,1217,1,1,2,0,0,0,183.86,137.9,67,84,4,2,0,0,16,2580,1,4
90,1931,1,1,3,0,1,0,363.01,290.41,85,92,1,0,0,0,6,4132,2,5
31,340,1,1,4,0,0,0,230.91,173.18,39,4,8,3,0,1,17,2089,1,10
100,256,0,1,1,0,0,2,1386.84,1234.29,16,100,1,2,0,1,21,2287,1,7
24,2662,0,1,0,1,0,1,1777.8,820.78,53,15,3,3,0,1,16,2460,1,2
72,7,0,1,3,0,0,0,360.4,270.3,6,4,0,0,0,1,11,2210,4,9
49,1611,1,1,0,0,0,1,1061.56,733.58,93,149,1,2,0,1,13,2261,1,9
4,548,0,1,0,0,0,0,1483.2,99.59,84,4,6,2,0,1,0,4127,2,7
64,3134,0,1,1,0,0,1,1469.44,596.55,53,4,4,3,0,0,5,2880,1,1
82,2877,0,1,3,0,2,0,1148.64,689.18,59,143,3,0,0,1,18,4211,2,5
73,2305,1,1,0,0,0,0,1945.43,333.18,91,85,0,0,0,1,13,3149,0,10
43,526,0,1,0,0,0,0,1151.96,649.49,9,66,1,3,0,1,0,2068,1,12
48,2782,1,1,5,0,0,0,1762.96,950.52,91,137,6,3,0,0,12,2170,1,8
41,3064,0,1,0,1,0,0,416.98,312.74,96,9,0,0,0,1,4,3064,0,8
73,895,1,1,0,0,0,0,1945.43,333.18,58,4,7,3,0,1,12,2756,1,9
34,3290,0,1,5,0,0,0,1231.15,161.6,22,4,4,2,0,1,18,3153,0,8
66,1611,1,1,0,0,0,0,1163.89,589.27,93,149,1,2,0,1,13,2261,1,9
77,2035,1,1,3,1,0,1,1240.31,795.1,40,92,1,3,0,0,19,2428,1,7
65,272,1,1,5,0,0,0,1807.45,778.69,22,9,2,3,0,1,1,2065,1,12
23,1358,1,1,3,0,0,0,1198.46,381.1,8,110,1,2,0,0,6,3340,0,3
92,2559,0,1,5,3,0,1,1890.39,260.14,7,31,5,2,0,0,8,2650,1,2
91,2478,1,1,0,0,0,0,100.35,75.26,85,165,0,0,0,1,10,4370,2,6
23,75,0,1,3,2,1,2,688.63,612.88,28,47,3,3,0,0,19,2756,4,8
19,2811,1,1,2,1,2,1,12.01,7.21,29,43,3,3,0,0,22,2141,1,9
68,2979,0,0,2,0,0,0,1636.9,44.71,39,137,2,3,0,0,18,3053,0,6
62,1085,1,1,0,0,0,0,478.16,298.72,4,43,1,3,0,0,8,4509,2,7
74,245,0,1,5,0,0,0,1228.07,400.91,6,41,0,0,0,0,1,3500,0,1
3,546,0,1,1,0,0,1,2091.47,388.92,80,71,1,3,0,1,12,2340,1,2
61,625,0,1,3,0,0,2,586.45,521.94,33,31,5,2,0,1,7,4116,2,7
5,2459,0,1,4,0,2,0,1129.13,677.48,67,7,4,2,0,0,18,4034,2,6
59,952,1,1,0,0,0,1,1061.56,733.58,34,114,0,0,0,1,6,3752,0,7
58,2171,1,1,2,1,0,0,1280.28,829.51,21,16,1,2,0,0,10,2138,1,9
57,1832,1,1,5,3,0,1,1890.39,260.14,53,78,4,3,0,1,12,4701,2,3
65,650,0,1,5,0,0,0,1807.45,778.69,81,14,1,3,0,0,13,2565,1,7
3,3436,1,1,1,0,0,1,2091.47,388.92,4,4,0,3,0,1,5,2153,1,10
4,2210,1,1,0,0,0,0,1483.2,99.59,16,12,1,2,0,0,5,3977,0,5
55,1802,0,1,1,1,0,1,1894.19,598.76,3,36,4,3,0,0,7,4157,2,9
57,3360,0,1,5,3,0,1,1890.39,260.14,77,7,1,0,0,0,5,2173,1,10
60,1504,0,1,4,0,2,2,1977.36,1759.85,98,96,3,0,0,1,13,2211,1,10
67,3499,0,1,3,1,0,0,544.05,376.84,29,4,4,3,0,1,7,4073,2,9
13,1215,1,1,0,0,0,0,1163.89,589.27,79,108,4,3,0,0,11,2231,1,10
54,2794,0,1,5,0,0,0,1292.84,13.44,41,66,1,3,0,1,18,2216,1,8
70,3360,1,1,1,0,2,0,495.72,297.43,77,7,1,0,0,0,5,2173,1,10
76,2372,1,1,5,0,1,0,642.31,513.85,14,1,1,0,0,0,10,3149,0,12
96,1186,1,1,5,1,1,2,1172.78,1043.77,70,21,4,0,0,1,20,2061,1,10
77,404,1,1,3,1,0,1,1240.31,795.1,92,95,0,0,0,1,4,2536,1,4
60,749,0,1,4,0,2,2,1977.36,1759.85,47,54,8,3,0,0,19,3068,3,12
93,2358,0,1,2,0,2,0,1458.17,874.9,26,143,2,2,0,1,15,4301,2,2
1,503,0,1,4,0,0,0,1403.5,954.82,87,110,1,0,0,1,10,2133,1,10
25,2538,1,1,2,0,2,0,2005.66,1203.4,13,4,7,2,0,1,20,2009,1,10
63,2290,0,1,0,0,0,0,1483.2,99.59,18,46,4,3,0,1,5,3631,0,3
51,1172,1,1,2,0,2,0,2005.66,1203.4,48,141,7,3,0,1,17,2230,1,9
29,911,1,1,3,1,0,0,543.39,407.54,62,32,3,0,0,0,3,2747,1,8
0,1200,0,1,0,0,0,1,202.62,151.96,38,126,5,2,0,0,18,4350,2,3
7,2535,0,1,1,1,1,0,980.37,234.43,53,57,0,0,0,0,13,4209,2,4
78,1113,0,1,4,0,0,1,1765.3,709.48,45,141,3,3,0,0,6,2037,1,12
77,3166,0,0,3,1,0,1,1240.31,795.1,96,66,1,3,0,0,20,2017,1,8
34,3130,0,1,3,1,2,1,774.53,464.72,53,47,9,3,0,0,17,4503,2,4
30,1752,1,1,0,0,2,0,748.17,448.9,92,177,7,3,0,0,17,2154,1,10
64,1595,0,1,4,0,2,2,1977.36,1759.85,15,101,0,2,0,1,11,3197,0,9
81,1335,0,1,3,0,0,2,586.45,521.94,57,4,5,3,0,1,3,3977,0,5
23,2821,0,1,3,2,1,2,688.63,612.88,13,144,3,0,0,0,11,2099,1,11
63,2695,0,1,0,0,0,0,1483.2,99.59,88,25,4,3,0,1,19,2068,1,12
63,1471,0,1,0,0,0,0,1483.2,99.59,88,4,0,3,0,0,15,2506,1,9
34,739,1,1,3,1,2,1,774.53,464.72,36,88,4,3,0,0,8,3191,3,11
74,2482,1,1,5,0,0,0,1228.07,400.91,95,16,1,3,0,1,10,2145,1,9
27,1626,1,1,1,0,0,0,499.53,388.72,82,107,0,3,0,0,14,4570,2,5
51,1957,0,1,2,0,2,0,2005.66,1203.4,1,15,3,0,0,0,4,3108,0,10
38,1678,1,1,1,0,0,1,2091.47,388.92,20,4,0,2,0,1,13,2088,1,12
92,2620,1,1,5,0,0,2,1415.01,1259.36,26,70,4,3,0,0,1,2190,1,10
89,2248,0,1,5,3,0,1,1362.99,57.74,33,0,4,3,0,0,1,3127,0,12
33,2166,1,1,4,0,0,2,1311.44,1167.18,78,48,3,3,0,0,16,2770,1,6
0,2011,0,1,1,1,0,0,290.62,215.14,68,114,4,2,0,1,12,2068,1,12
3,1625,1,1,1,0,0,1,2091.47,388.92,20,71,3,3,0,1,10,2763,1,8
82,817,1,1,3,0,2,0,1148.64,689.18,38,76,0,3,0,1,6,3976,0,5
83,615,1,1,0,3,0,1,2083.94,675.03,93,171,3,3,0,0,19,4120,2,9
53,1937,0,1,2,0,0,0,795.34,101.58,69,7,1,3,0,0,19,2619,1,3
29,2068,0,1,5,0,0,0,1065.03,230.09,23,184,7,2,0,0,8,2835,1,1
